Var1,Freq
Ionospheric physics,1
Early warning system,1
Anaerobic biological treatment program,1
Anaerobic bioremediation of groundwater chlorinated organic matter,1
Anaerobic digestion,1
Anaerobic hydrogen production,1
Practical Chinese,1
Experimental quality assurance and regulation,1
Experimental high pressure physics,1
experimental design,1
Convection and hydrological processes,1
Structural geophysics,1
Tectonic geography,1
Structural seismology,1
Structural physics,1
Constructing geodesy,1
Fishery geography,1
Drifting sand,1
Carbon material,1
Carbon footprint and life cycle assessment,1
carbon cycle,1
Carbon cycle and kinetics,1
Magnetic survey,1
Magnetic adsorption material synthesis,1
Green space design,1
Green biomass energy,1
Green material water,1
Application and treatment of biomaterial biodegradable materials,1
Green material pollution control materials,1
Green material verification,1
Green tourism,1
Green energy,1
Green energy production and application,1
Green energy technology,1
Green energy technology,1
Green hydrogen energy,1
Green resources and green materials development,1
Green process,1
Green building optimization design,1
Green energy,1
Green Energy Policy,1
Internet English,1
Network communication,1
Settlement geography,1
Settlement development and change,1
Taiwan Geography,1
Taiwan regional climate,1
Environmental toxicology,1
With membrane filtration,1
Mongolian history,1
Process safety,1
Process safety analysis,1
Process safety management,1
Process R&D and safety design,1
Process monitoring,1
Pulp and paper engineering,1
Language expression,1
Language geography,1
Telemetry geology,1
Telemetry automatic interpretation,1
Integration of telemetry and land change,1
Telemetry and satellite image analysis,1
Remote sensing,1
typhoon,1
Typhoon wave,1
Platform wind and rain belt structure and power,1
Typhoon climate statistics,1
Typhoon power,1
Instrumental analysis experiment,1
Instrument control,1
Severe weather and small to medium scale weather phenomena,1
Sequence stratigraphy,1
Factory management,1
Waste (sewage) water treatment project,1
Wastewater engineering,1
Waste water and tap water treatment,1
Wastewater and waste biological treatment,1
Wastewater biological treatment technology,1
Wastewater pure water treatment project,1
Planning of wastewater treatment projects,1
Wastewater treatment biological nitrogen removal,1
Wastewater treatment bio unit design planning,1
Wastewater treatment and reuse,1
Wastewater treatment technology development,1
Wastewater treatment system design,1
Wastewater treatment equipment,1
Wastewater biological treatment system,1
Wastewater treatment engineering and design,1
Waste water treatment and experimental statistics,1
Waste gas and wastewater treatment,1
Biological treatment of exhaust gases,1
Waste gas treatment project,1
Waste,1
Waste biotoxicity assessment,1
Waste recycling,1
Waste recycling and recycling,1
Waste cleaning system construction plan,1
Waste treatment project,1
Waste treatment and analysis,1
Waste treatment and reuse,1
Waste treatment and resource technology,1
Waste incineration,1
Waste recycling technology,1
Waste resource recycling,1
Waste plasma gasification melting technology,1
Waste management,1
Waste management and planning,1
Waste inspection,1
Image processing,1
Digital English teaching,1
Numerical analysis and reverse,1
Numerical sink,1
Numeral Calculations,1
Numerical mode,1
Numerical simulation and calculation,1
Numerical simulation and assimilation,1
Exposure assessment,1
Exposure and risk assessment,1
Exposure and health risk assessment,1
Pattern analysis,1
Pattern calculation,1
European geography,1
Clean energy technology,1
tidal,1
Thermal card meter analysis technology applied to chemical process safety,1
Thermal hazard analysis,1
Heat treatment,1
Heat treatment technology,1
Heat transfer and quality transfer,1
Heat transfer,1
Satellite system,1
Satellite meteorology,1
Satellite oceanography,1
Application of Satellite Telemetry in Hydrology,1
Satellite telemetry,1
Satellite telemetry image,1
Composite metal water treatment,1
Complex variable function theory,1
Investigate the impact of pollutants on the environment,1
Paving work,1
Seismic survey,1
Shock wave transmission,1
Seismic formation,1
Seismic data processing,1
Seismic simulation,1
Source mechanics,1
Noise and vibration,1
Noise and vibration control,1
Noise and vibration prevention,1
Noise treatment project,1
operating,1
Integrated coastal management,1
Remediation and mode simulation,1
Remediation and rehabilitation,1
Tree Ring Climate and Chemistry,1
Mechanical engineering,1
Mechanical intrinsic safety,1
Mechanical safety,1
Combustion chemistry,1
Combustion control,1
Combustion theory,1
Sand transport,1
Radiation safety,1
Reinforced concrete design,1
Tunnel fire,1
Random compatible machine mode simulation,1
Energy storage system design,1
Applied hydrology,1
Applied earth science,1
applied mathematics,1
Detection Technology,1
"Wetland biodiversity research, etc.",1
Wetland and sewage plant personal removal,1
Wet pair flow,1
Construction project disaster prevention,1
Construction materials,1
Construction waste recycling,1
Create safety,1
Nutrient transfer,1
Principle of environmental physics,1
Automatic monitoring and optimization of the ring program,1
Numerical simulation of circulation,1
Environmental Engineering,1
Application of the cycle optimization mode,1
Central,1
Environmental safety industry learning,1
Central security management system,1
Environmental safety and natural disasters,1
Environmental protection,1
Environmental policy planning management,1
Environmental protection regulations,1
Environmental protection,1
Environmental Protection Industry,1
Development of environmental green building materials,1
Environmental (person) rights knowledge engineering,1
Environmental engineering biological treatment,1
Environmental engineering pollutant transport,1
Introduction to Environmental Engineering,1
Analysis of harmful substances in the environment,1
Environmental endocrine disrupting substance,1
Environmental molecular biotechnology application,1
Environmental analysis biological test,1
Environmental analysis and monitoring,1
The basis and application of environmental chemistry,1
Environmental chemical analysis,1
Environmental Chemistry and Disaster Response Information,1
Environmental Biotechnology and Applications,1
Environmental Biology and Molecular Biotechnology,1
Environmental ecology,1
Environmental conservation,1
Environmental photochemistry,1
Environmental earth science,1
Environmental Geography Information and Satellite Telemetry Applications,1
Environmental geology,1
Environmental geology,1
Environmental organic chemistry,1
Environmental organic pollutant treatment,1
Environmental pollution chemistry,1
Environmental pollutant analysis,1
Environmental pollutant detection and identification technology,1
Environmental pollution transmission,1
Environmental pollution and biological monitoring,1
Environmental pollution investigation and analysis,1
Automatic environmental monitoring,1
Environmental behavior,1
Environmental material,1
Environmental disaster response,1
Environmental nanochemistry,1
Environmental Nano-Bio and Microfluidics,1
Environmental nanophotocatalysis,1
Development of environmental nanomaterials,1
Environmental Nanotechnology,1
Environmental nanocatalyst,1
Environmental law,1
Environmental regulations,1
Environmental policy analysis,1
Environmental poison,1
Development of environmental toxicology analysis and testing,1
Environmental toxicology,1
Environmental epidemiology,1
Environmental risk assessment,1
Environmental climate change,1
Environmental virus,1
Environmental health risk assessment,1
Environmental genome,1
Environmental education plan,1
Environmental education certification,1
Environmental hormone,1
Environmental planning and management,1
Environmental site assessment,1
Environmental strategy,1
Environmental microbial ecology,1
Environmental microanalysis,1
Environmental emerging pollutants fate,1
Environmental emerging pollutants and persistent organic pollutants,1
Environmental management,1
Environmental commentary,1
Environmental data analysis,1
Environmental information science,1
Environmental resources and conservation,1
Environmental resource conservation and management,1
Environmental resource management,1
Environmental electrochemistry,1
Environmental monitoring analysis,1
Environmental monitoring and analysis,1
Environmental monitoring and simulation,1
Environmental monitoring survey,1
Environmental and molecular toxicology,1
Environmental and safety management,1
Environmental and workplace hazard assessment and control,1
Environmental instrument analysis,1
Environmental wastewater treatment,1
Environmental hygiene,1
Environmental investigation and water quality simulation,1
Assessment and control of environmental noise and vibration,1
Environmental inspection,1
Environmental inspection analysis,1
"Environmental change, etc.",1
General affairs,1
Critical thermal explosion,1
film,1
Thin film technology,1
Thin film technology and materials,1
Membrane program for water treatment research,1
Refuge system design,1
Diffusion phenomenon,1
Fault mechanics,1
Theory and application of fault-related folds,1
Fault kinematics,1
Filter,1
Occupational safety and health audit,1
Occupational safety and health,1
Occupational safety and health practice,1
Occupation safety and health regulations,1
Occupational safety and health management system,1
Occupational disaster investigation and risk assessment,1
Occupational toxicity,1
Medical biochemistry,1
Medical geography,1
Stable isotope geochemistry,1
Slope erosion,1
Slope stability,1
Fermentation of hydrogen,1
Mineral petrology,1
basketball,1
Catalyst incineration,1
Catalyst reduction,1
Photogrammetry,1
railway,1
hearing,1
Identification and processing,1
Dirty activation and development,1
Sightseeing geography,1
Sightseeing Geography,1
